id_venda,id_produto,id_cliente,data_venda,quantidade,preco_unitario
2143,18,47,2024-09-18,5,291.87
2144,6,157,2024-10-02,1,166.97
2145,50,35,2023-10-10,4,108.63
2146,38,91,2024-10-31,4,364.63
2147,26,38,2025-04-25,3,517.58
2148,19,157,2024-09-05,4,382.89
2149,36,105,2024-02-07,2,459.76
2150,36,200,2025-04-23,5,539.29
2151,23,40,2025-07-12,5,438.5
2152,24,51,2024-07-31,1,430.95
2153,40,29,2024-09-15,2,184.93
2154,40,6,2024-06-04,3,251.77
2155,5,80,2024-08-15,3,382.55
2156,31,191,2023-09-21,3,697.72
2157,44,158,2024-10-17,3,287.57
2158,8,23,2025-03-29,2,447.39
2159,33,124,2024-01-27,2,678.02
2160,13,135,2024-11-24,3,536.8
2161,27,99,2023-12-16,4,661.52
2162,20,183,2023-09-19,1,674.59
2163,41,53,2024-09-08,5,101.9
2164,21,113,2025-08-17,3,391.86
2165,28,145,2024-01-05,5,424.69
2166,19,166,2023-11-04,2,439.83
2167,26,5,2024-03-04,3,708.21
2168,14,142,2024-06-29,2,700.66
2169,43,169,2023-09-07,3,233.35
2170,17,57,2024-11-26,1,317.95
2171,22,149,2024-06-18,3,606.15
2172,1,117,2024-05-22,2,435.24
2173,45,68,2024-10-17,4,530.65
2174,2,10,2023-11-11,2,307.1
2175,14,148,2025-07-01,3,552.74
2176,33,152,2024-12-19,3,609.74
2177,15,73,2023-11-04,1,591.59
2178,11,66,2024-02-16,3,670.74
2179,15,163,2025-01-14,3,590.73
2180,23,194,2024-06-20,5,530.36
2181,13,177,2024-03-25,3,464.84
2182,47,113,2024-03-29,5,158.93
2183,31,189,2025-08-27,4,820.3
2184,1,22,2023-10-09,2,354.2
2185,50,33,2023-11-05,1,133.9
2186,10,13,2024-11-02,1,679.57
2187,5,177,2024-08-21,3,364.67
2188,33,43,2025-01-26,1,594.63
2189,13,122,2024-02-24,3,497.85
2190,8,101,2025-04-20,4,370.05
2191,3,171,2024-10-30,3,246.18
2192,19,95,2024-10-04,4,306.79
2193,31,85,2024-06-27,1,734.24
2194,34,96,2025-07-27,2,43.79
2195,22,25,2023-10-08,3,466.38
2196,7,25,2024-05-01,2,75.62
2197,13,81,2025-05-10,4,586.25
2198,43,64,2024-02-05,4,190.18
2199,47,42,2023-12-21,3,211.0
2200,19,122,2025-06-04,3,424.22
2201,26,40,2024-08-03,3,534.11
2202,22,139,2024-02-14,5,466.84
2203,24,196,2023-10-26,4,415.47
2204,43,132,2023-10-14,3,218.53
2205,15,136,2024-05-25,3,571.96
2206,33,164,2024-06-22,3,706.74
2207,23,39,2025-01-06,2,431.16
2208,49,197,2023-12-28,2,40.05
2209,13,34,2024-07-26,3,565.14
2210,45,60,2024-08-04,4,373.2
2211,26,45,2025-05-11,3,541.65
2212,25,71,2025-07-18,1,332.63
2213,3,186,2025-04-08,3,209.79
2214,2,65,2025-06-20,1,244.14
2215,35,180,2023-12-10,2,681.47
2216,36,30,2023-11-03,4,407.69
2217,25,142,2024-09-16,4,367.45
2218,23,131,2024-07-05,3,475.4
2219,41,50,2024-03-30,5,90.5
2220,38,27,2024-08-29,5,323.44
2221,50,38,2023-10-30,4,127.67
2222,46,11,2024-07-02,1,206.57
2223,44,151,2025-06-06,4,380.57
2224,12,14,2024-10-22,4,39.41
2225,19,79,2024-08-16,3,367.62
2226,11,165,2023-12-04,3,761.62
2227,4,186,2024-07-04,3,76.66
2228,15,96,2024-09-24,1,605.82
2229,47,49,2025-06-12,3,165.16
2230,15,74,2024-02-05,5,658.18
2231,29,118,2025-06-04,1,802.75
2232,27,114,2025-03-04,2,770.36
2233,24,132,2024-03-11,3,528.15
2234,9,146,2025-07-05,5,451.09
2235,20,136,2024-11-19,1,661.47
2236,4,89,2023-11-21,2,92.51
2237,10,163,2025-02-06,5,610.94
2238,8,185,2025-05-16,3,358.49
2239,33,65,2023-09-06,2,758.74
2240,19,41,2024-06-08,3,340.65
2241,2,21,2024-11-28,3,268.57
2242,27,58,2024-07-17,3,677.14
2243,33,154,2024-04-21,3,561.44
2244,26,175,2024-02-09,1,518.15
2245,4,3,2023-11-10,1,75.28
2246,22,185,2025-06-18,2,502.65
2247,35,59,2025-08-26,3,519.89
2248,35,154,2024-12-14,4,631.22
2249,37,170,2025-02-20,1,150.21
2250,31,170,2024-02-29,5,759.51
2251,49,111,2023-12-08,3,32.7
2252,29,10,2024-10-24,3,755.89
2253,34,100,2023-11-13,1,35.1
2254,42,136,2024-07-01,1,248.37
2255,48,16,2024-04-10,1,152.82
2256,17,12,2023-10-28,5,441.87
2257,47,184,2024-09-13,4,202.98
2258,19,132,2025-02-16,5,368.57
2259,6,148,2023-11-29,3,212.41
2260,5,54,2025-06-25,2,408.14
2261,9,60,2024-04-08,5,460.32
2262,39,145,2025-07-12,1,501.27
2263,29,197,2024-02-25,2,693.58
2264,38,60,2024-04-22,1,405.0
2265,15,6,2025-03-31,3,623.6
2266,18,51,2023-10-26,1,257.54
2267,49,106,2023-12-16,3,35.68
2268,8,43,2025-02-24,4,376.21
2269,8,39,2023-10-15,4,423.57
2270,15,194,2024-05-29,2,675.39
2271,30,67,2024-07-13,5,499.56
2272,26,138,2024-03-11,3,526.53
2273,15,134,2024-02-28,3,486.45
2274,11,16,2024-09-07,4,858.87
2275,34,87,2023-09-12,5,41.71
2276,50,47,2024-01-24,3,149.73
2277,39,192,2023-11-11,2,547.05
2278,11,80,2025-03-01,2,815.85
2279,21,128,2025-01-08,3,324.41
2280,16,36,2024-02-27,1,526.99
2281,14,145,2025-09-03,1,493.02
2282,3,19,2024-06-30,4,187.38
2283,36,179,2025-04-16,4,477.42
2284,33,191,2023-12-29,4,597.37
2285,34,181,2025-05-28,1,44.81
2286,11,167,2024-07-02,4,831.05
2287,4,119,2025-02-13,1,73.02
2288,19,130,2024-11-23,5,297.92
2289,47,102,2024-12-18,5,227.17
2290,24,163,2025-05-19,3,509.94
2291,11,174,2025-03-14,3,622.63
2292,39,158,2023-11-13,5,585.65
2293,4,29,2025-06-23,4,81.48
2294,2,21,2023-09-21,2,217.89
2295,44,190,2025-06-18,3,347.99
2296,29,43,2024-10-13,1,654.27
2297,40,28,2025-05-29,4,208.69
2298,23,50,2024-05-01,5,505.37
2299,18,89,2023-11-28,1,338.04
2300,15,147,2025-01-27,4,479.05
2301,21,121,2025-03-18,4,284.6
2302,43,134,2025-06-01,3,220.68
2303,22,92,2024-12-04,5,610.47
2304,37,92,2025-04-19,3,106.29
2305,25,179,2024-04-05,5,312.25
2306,16,48,2024-07-02,5,528.55
2307,37,131,2024-05-02,2,107.85
2308,29,185,2025-06-29,1,846.42
2309,12,88,2025-01-26,1,29.87
2310,45,48,2024-11-14,3,484.97
2311,49,167,2025-05-15,3,30.56
2312,24,131,2023-09-19,1,515.21
2313,41,125,2024-06-05,3,116.33
2314,31,160,2023-11-27,5,844.87
2315,11,23,2025-07-30,1,640.16
2316,42,99,2024-08-05,5,197.33
2317,28,82,2024-05-21,3,314.12
2318,39,183,2024-08-16,1,549.36
2319,26,70,2025-07-27,1,696.43
2320,34,26,2024-05-10,5,49.45
2321,26,125,2024-09-29,3,525.65
2322,12,105,2024-07-19,2,35.7
2323,22,44,2024-10-03,4,417.06
2324,50,163,2025-04-07,4,136.08
2325,7,142,2024-07-19,2,51.85
2326,27,91,2024-05-02,5,572.52
2327,45,167,2024-03-09,3,447.52
2328,38,145,2024-07-31,1,435.41
2329,28,49,2025-03-20,2,341.91
2330,3,101,2024-05-29,3,219.54
2331,9,196,2025-03-22,2,652.97
2332,28,90,2024-02-09,5,421.69
2333,7,93,2024-01-31,4,69.04
2334,2,126,2025-07-05,2,272.65
2335,30,150,2023-10-05,3,516.74
2336,44,175,2024-09-10,2,286.1
2337,20,65,2025-01-02,4,531.99
2338,2,195,2023-10-08,3,221.48
2339,43,134,2024-07-06,3,197.04
2340,28,54,2024-10-15,5,394.63
2341,45,128,2025-05-13,4,379.11
2342,19,109,2024-09-07,3,358.69
2343,33,125,2025-01-28,3,642.95
2344,7,37,2025-09-03,4,75.31
2345,37,121,2024-02-18,1,129.01
2346,31,51,2024-02-13,3,672.08
2347,12,31,2023-12-09,2,33.86
2348,48,183,2025-04-23,3,135.4
2349,37,193,2024-05-04,3,136.29
2350,5,137,2025-05-25,4,409.23
2351,8,176,2024-05-13,5,440.69
2352,37,132,2024-09-03,3,131.25
2353,6,57,2023-11-02,2,162.38
2354,30,24,2024-08-13,3,462.46
2355,38,16,2025-08-01,4,444.02
2356,1,106,2024-11-17,3,443.94
2357,5,195,2023-10-14,4,446.49
2358,25,184,2024-10-24,4,275.42
2359,50,25,2024-11-24,1,127.86
2360,1,163,2024-02-21,4,496.18
2361,45,89,2024-10-29,5,482.5
2362,3,6,2024-04-30,1,232.09
2363,25,175,2025-06-23,4,345.44
2364,40,120,2023-10-15,2,211.43
2365,43,194,2024-03-23,5,234.71
2366,17,125,2024-05-03,4,403.04
2367,25,119,2024-01-13,2,330.97
2368,42,170,2025-07-30,3,208.48
2369,12,111,2024-01-02,1,33.43
2370,14,128,2024-07-15,2,682.56
2371,3,104,2025-04-03,3,181.03
2372,26,173,2025-03-08,1,726.55
2373,13,28,2024-04-22,3,515.17
2374,45,54,2023-12-13,2,461.11
2375,24,27,2025-05-10,5,419.4
2376,39,111,2024-11-19,2,573.45
2377,44,74,2025-08-09,4,403.23
2378,35,137,2023-11-25,1,677.03
2379,12,64,2024-07-27,2,42.56
2380,30,22,2025-05-07,4,578.54
2381,44,64,2025-05-31,4,280.37
2382,4,160,2025-03-28,1,96.33
2383,15,93,2024-01-03,4,540.09
2384,28,115,2024-05-14,3,332.09
2385,5,121,2025-01-03,4,306.14
2386,19,30,2023-12-12,5,305.02
2387,1,137,2024-09-15,5,519.18
2388,12,107,2024-02-01,3,40.91
2389,44,131,2024-12-13,2,300.81
2390,24,34,2024-07-05,3,463.62
2391,43,54,2025-07-14,4,200.15
2392,13,78,2024-02-10,4,584.01
2393,22,121,2025-06-07,5,427.65
2394,4,33,2024-02-29,4,73.7
2395,14,128,2024-10-01,1,468.51
2396,29,189,2023-11-05,5,654.32
2397,25,79,2024-01-02,3,337.25
2398,31,165,2024-08-27,1,666.78
2399,29,25,2025-06-15,4,626.47
2400,48,4,2025-01-05,1,144.27
2401,19,189,2024-10-27,2,318.51
2402,29,172,2024-03-03,5,774.22
2403,30,84,2024-12-16,1,555.91
2404,4,37,2024-01-09,1,91.82
2405,18,95,2025-02-04,1,348.59
2406,11,127,2024-12-03,1,671.78
2407,11,80,2024-09-17,5,740.8
2408,50,127,2025-04-08,5,152.16
2409,34,19,2025-05-04,5,40.97
2410,30,22,2025-08-27,5,450.89
2411,24,19,2025-03-18,4,398.54
2412,17,61,2024-07-18,3,316.8
2413,4,191,2025-07-15,5,86.42
2414,30,20,2024-12-12,5,480.41
2415,37,84,2025-03-25,1,118.0
2416,27,131,2023-11-17,2,822.5
2417,15,175,2024-10-08,2,584.14
2418,44,160,2023-12-16,2,288.72
2419,7,14,2025-03-05,5,60.11
2420,12,179,2023-09-18,1,29.56
2421,50,26,2025-01-30,2,133.58
2422,17,100,2023-10-15,4,363.91
2423,42,107,2024-04-12,1,244.05
2424,16,15,2025-05-04,1,484.71
2425,30,107,2024-07-21,3,478.23
2426,44,19,2024-06-27,5,314.79
2427,40,154,2025-07-10,4,209.21
2428,31,12,2025-05-03,4,689.47
2429,50,166,2023-09-16,5,130.5
2430,36,81,2024-04-22,4,430.45
2431,44,146,2024-03-26,4,332.71
2432,46,145,2024-03-21,3,165.12
2433,4,63,2024-10-13,5,86.44
2434,5,6,2024-08-17,5,350.57
2435,3,196,2023-09-10,2,199.1
2436,40,34,2024-04-24,2,183.62
2437,7,9,2025-04-25,2,54.53
2438,6,64,2024-11-13,2,217.24
2439,8,16,2024-03-27,5,354.54
2440,50,92,2025-07-25,4,113.39
2441,44,64,2025-08-16,4,309.22
2442,17,130,2025-04-03,4,343.5
2443,34,142,2025-04-07,2,39.98
2444,18,138,2025-03-08,2,279.93
2445,25,38,2024-07-11,4,337.43
2446,32,39,2024-01-02,4,556.73
2447,3,53,2023-09-28,3,178.81
2448,13,34,2025-04-20,1,478.63
2449,16,100,2024-02-04,4,499.7
2450,8,164,2024-02-15,5,466.26
2451,27,64,2024-08-30,1,677.88
2452,37,144,2025-05-04,5,146.5
2453,45,135,2024-09-29,3,489.06
2454,17,46,2023-10-20,2,301.31
2455,42,192,2024-08-18,5,223.25
2456,29,150,2024-12-06,3,635.55
2457,29,3,2025-08-25,3,733.8
2458,21,120,2025-03-24,1,287.09
2459,16,170,2024-12-04,5,654.35
2460,12,59,2024-08-30,2,39.25
2461,25,103,2024-11-12,5,297.33
2462,17,195,2023-10-11,1,437.76
2463,49,17,2025-01-01,4,38.83
2464,41,56,2024-04-05,1,123.75
2465,18,57,2024-05-23,2,284.24
2466,29,116,2023-09-18,2,599.07
2467,16,102,2024-08-11,4,545.8
2468,48,145,2025-04-16,4,149.92
2469,1,126,2024-05-11,2,401.41
2470,31,77,2025-03-14,1,584.85
2471,16,114,2023-10-09,3,629.25
2472,48,16,2024-01-17,2,120.31
2473,44,148,2024-05-08,4,328.66
2474,10,54,2024-04-21,3,498.41
2475,12,108,2024-04-21,5,34.42
2476,23,175,2024-10-26,5,474.0
2477,9,58,2023-12-16,4,513.47
2478,6,65,2023-12-13,2,216.76
2479,17,124,2024-11-06,1,396.63
2480,46,195,2024-10-22,4,168.7
2481,11,163,2025-07-16,1,846.83
2482,27,189,2024-12-16,5,695.66
2483,41,103,2023-09-22,1,123.45
2484,3,188,2023-11-20,3,176.87
2485,26,134,2024-11-19,5,513.67
2486,40,198,2023-11-07,2,195.45
2487,43,23,2024-02-06,1,214.53
2488,40,37,2025-07-30,5,193.35
2489,2,94,2023-12-24,3,271.15
2490,38,161,2025-07-07,2,325.91
2491,29,79,2023-10-09,2,847.44
2492,8,180,2024-12-29,2,424.15
2493,7,62,2024-10-23,2,54.29
2494,43,187,2025-05-25,5,215.3
2495,19,200,2025-07-26,3,371.71
2496,22,128,2024-05-12,2,591.83
2497,22,65,2024-10-22,3,566.99
2498,19,145,2024-04-15,4,341.67
2499,2,178,2024-03-18,4,251.94
2500,19,166,2024-04-03,5,426.73
2501,22,91,2025-07-07,5,442.83
2502,7,23,2025-06-24,4,53.32
2503,23,174,2024-10-11,2,439.67
2504,44,166,2023-11-29,3,406.23
2505,25,127,2025-04-02,2,257.64
2506,24,136,2025-03-04,1,372.89
2507,9,73,2025-08-18,1,500.12
2508,42,112,2023-12-10,1,195.96
2509,46,162,2025-07-04,2,175.61
2510,28,121,2024-04-04,2,386.9
2511,48,49,2023-09-23,2,113.91
2512,30,49,2023-11-19,3,469.11
2513,40,94,2023-11-23,3,178.54
2514,38,20,2023-09-27,1,395.63
2515,34,120,2023-11-17,3,34.87
2516,48,112,2025-04-19,3,114.79
2517,38,116,2025-08-27,2,336.38
2518,29,42,2024-12-27,3,659.62
2519,11,177,2024-08-31,2,784.84
2520,11,134,2025-01-03,2,834.18
2521,22,94,2024-07-04,1,516.45
2522,49,33,2025-08-09,2,35.19
2523,19,81,2025-05-14,4,411.72
2524,28,125,2023-11-27,3,301.94
2525,41,75,2024-03-28,5,127.2
2526,44,143,2024-08-07,3,370.07
2527,14,177,2024-09-04,5,576.12
2528,49,71,2025-03-11,2,38.09
2529,29,58,2024-02-04,3,741.79
2530,20,139,2024-02-11,4,656.62
2531,23,174,2025-04-30,3,507.11
2532,28,64,2024-11-19,4,308.07
2533,28,127,2025-06-10,1,365.27
2534,18,78,2024-01-14,4,310.84
2535,8,22,2024-11-14,1,411.31
2536,39,104,2024-10-03,1,412.83
2537,18,22,2024-12-04,1,323.56
2538,15,149,2024-10-04,1,545.71
2539,10,22,2024-10-12,5,695.9
2540,21,170,2024-12-10,5,369.24
2541,11,27,2024-06-29,5,631.12
2542,48,184,2024-08-07,4,114.52
2543,35,157,2024-02-13,3,593.72
2544,46,147,2024-09-03,5,183.09
2545,43,133,2025-05-18,1,174.31
2546,13,95,2024-11-13,4,577.73
2547,2,144,2025-03-21,4,205.34
2548,17,118,2025-01-14,1,313.72
2549,10,18,2024-07-15,3,701.04
2550,21,26,2024-02-22,4,301.35
2551,4,48,2025-05-04,2,87.68
2552,16,108,2024-10-14,5,588.97
2553,46,14,2023-12-26,2,210.4
2554,4,181,2024-01-05,2,75.9
2555,48,162,2024-06-11,4,138.73
2556,37,63,2025-08-11,4,123.98
2557,11,154,2024-11-25,3,619.47
2558,21,113,2023-11-17,2,386.23
2559,44,55,2025-02-10,4,358.08
2560,1,164,2025-07-10,4,387.63
2561,39,118,2025-03-11,1,447.99
2562,1,44,2024-10-11,4,478.83
2563,27,57,2025-08-10,4,782.66
2564,30,6,2024-11-06,3,620.87
2565,14,108,2025-06-13,2,618.98
2566,50,89,2025-01-01,3,146.12
2567,46,42,2025-08-22,1,220.46
2568,27,116,2024-07-01,1,574.56
2569,8,126,2024-05-23,4,470.15
2570,45,84,2023-11-28,5,400.8
2571,16,71,2025-07-22,5,559.16
2572,20,23,2024-08-21,3,550.68
2573,28,189,2025-01-02,4,415.77
2574,17,11,2024-02-12,3,327.87
2575,32,46,2024-02-25,1,522.92
2576,34,22,2023-09-18,2,38.96
2577,3,8,2024-12-18,4,182.18
2578,38,110,2025-06-08,2,449.63
2579,33,180,2023-10-30,1,644.02
2580,34,25,2023-12-10,5,47.21
2581,2,116,2024-08-25,3,234.12
2582,33,93,2024-04-18,4,708.62
2583,2,64,2024-08-10,1,213.65
2584,28,46,2023-12-28,3,298.04
2585,27,45,2023-12-13,3,770.37
2586,19,145,2023-12-26,2,443.57
2587,25,68,2024-07-26,1,352.67
2588,28,189,2023-12-13,4,341.75
2589,14,52,2025-01-16,2,679.5
2590,41,114,2023-12-16,3,113.57
2591,16,44,2024-03-23,5,623.67
2592,14,177,2023-12-02,2,650.24
2593,33,146,2024-10-26,4,555.16
2594,45,138,2023-11-03,2,500.22
2595,7,141,2023-12-17,3,75.11
2596,1,70,2024-08-11,4,435.05
2597,15,102,2025-04-08,3,597.54
2598,29,51,2023-12-29,4,809.06
2599,13,27,2024-08-05,1,419.08
2600,50,144,2024-05-28,3,151.81
2601,20,30,2023-10-10,2,632.48
2602,6,130,2024-08-20,1,196.81
2603,49,85,2024-07-17,2,32.45
2604,31,192,2024-07-05,4,822.64
2605,29,149,2024-01-13,1,648.84
2606,48,72,2025-06-04,2,108.04
2607,27,102,2024-10-28,4,750.37
2608,3,146,2024-05-28,4,179.17
2609,22,45,2023-10-06,4,438.6
2610,45,23,2025-03-09,2,472.5
2611,31,103,2025-04-30,4,802.2
2612,18,122,2023-11-18,3,250.12
2613,13,37,2024-05-26,2,423.78
2614,5,92,2024-09-30,4,300.86
2615,30,70,2024-05-05,2,590.54
2616,13,142,2025-01-21,5,435.19
2617,34,199,2023-09-10,5,44.69
2618,32,33,2025-02-21,4,556.81
2619,38,50,2024-10-18,3,405.94
2620,20,46,2024-06-02,4,645.13
2621,21,111,2024-03-08,1,401.8
2622,15,178,2024-08-04,2,556.92
2623,1,77,2024-07-23,4,409.56
2624,36,199,2024-01-31,2,530.59
2625,2,159,2024-03-30,3,205.43
2626,14,17,2025-09-01,1,569.09
2627,44,17,2025-02-12,3,328.71
2628,22,51,2024-01-14,5,548.71
2629,27,80,2024-07-21,2,641.34
2630,34,138,2024-06-20,3,49.34
2631,23,57,2024-08-01,5,534.68
2632,31,109,2024-06-28,1,665.64
2633,34,173,2024-05-15,2,47.41
2634,37,172,2025-07-05,4,143.14
2635,7,123,2024-04-10,5,67.61
2636,42,2,2025-07-15,1,179.86
2637,1,171,2024-04-23,4,383.73
2638,33,142,2025-02-23,5,760.29
2639,21,176,2024-05-31,3,305.82
2640,29,48,2024-03-04,5,751.42
2641,39,27,2024-10-23,1,495.81
2642,24,97,2024-01-22,3,532.28
2643,28,188,2024-04-27,1,381.49
2644,24,29,2024-10-10,4,379.18
2645,1,16,2024-05-03,4,487.51
2646,50,153,2024-07-09,2,118.03
2647,5,20,2024-10-05,1,383.54
2648,29,90,2024-11-05,3,600.22
2649,44,50,2024-05-23,5,361.02
2650,8,101,2024-11-22,3,425.13
2651,21,131,2024-04-19,1,342.46
2652,11,178,2024-06-29,4,672.86
2653,12,92,2024-03-07,4,36.11
2654,19,34,2024-02-08,5,342.29
2655,46,141,2024-05-06,4,218.5
2656,41,55,2024-03-26,2,129.0
2657,29,24,2023-12-23,1,824.42
2658,17,161,2024-05-16,4,395.85
2659,33,154,2025-08-22,1,707.37
2660,46,156,2024-11-24,4,216.34
2661,5,139,2023-12-24,5,423.22
2662,6,164,2024-08-19,2,153.42
2663,23,198,2024-02-15,5,444.74
2664,40,83,2024-06-24,1,240.3
2665,50,88,2025-02-22,5,119.55
2666,37,39,2025-05-19,4,117.78
2667,29,89,2025-01-29,4,692.35
2668,45,94,2024-02-11,2,437.95
2669,13,100,2023-10-12,5,411.64
2670,28,137,2024-07-07,1,357.92
2671,3,34,2024-01-04,5,228.1
2672,24,52,2025-04-08,4,485.8
2673,5,21,2025-07-26,3,386.66
2674,15,119,2023-09-23,3,612.79
2675,32,3,2024-10-13,3,531.22
2676,43,36,2024-10-16,1,216.77
2677,39,41,2024-09-08,2,463.33
2678,22,35,2024-05-07,4,611.77
2679,35,14,2024-12-21,4,608.17
2680,20,25,2024-05-24,4,544.21
2681,20,107,2024-04-11,3,592.92
2682,23,168,2024-11-02,1,534.84
2683,48,74,2024-05-23,5,110.28
2684,20,185,2025-02-03,3,686.75
2685,36,166,2025-07-24,4,485.97
2686,28,124,2024-11-19,1,358.36
2687,18,190,2024-03-06,2,305.71
2688,38,95,2025-08-02,2,451.09
2689,48,102,2023-10-16,4,151.76
2690,6,67,2024-05-22,2,186.34
2691,20,11,2025-07-25,1,612.88
2692,10,85,2025-08-20,3,485.75
2693,35,3,2024-11-22,4,699.66
2694,47,169,2025-06-16,4,172.12
2695,27,62,2025-01-05,1,811.54
2696,8,37,2023-10-01,3,339.85
2697,39,109,2024-03-31,4,574.14
2698,30,182,2024-07-23,5,478.41
2699,32,178,2024-06-25,1,478.64
2700,10,45,2025-04-15,5,484.26
2701,50,87,2024-06-05,4,111.16
2702,33,143,2025-03-09,2,715.79
2703,29,76,2023-12-07,3,815.86
2704,6,25,2024-05-29,3,211.1
2705,35,77,2025-02-07,2,732.62
2706,38,54,2025-02-28,3,410.15
2707,47,147,2024-11-14,1,177.59
2708,3,179,2024-10-09,4,253.9
2709,14,29,2024-08-31,5,640.36
2710,6,139,2025-06-17,4,162.25
2711,37,30,2024-07-21,2,110.49
2712,15,188,2023-11-05,2,612.81
2713,10,93,2024-11-11,2,551.62
2714,15,21,2024-03-12,2,561.84
2715,34,24,2024-10-15,4,34.19
2716,14,185,2024-10-15,3,641.61
2717,11,102,2025-03-22,5,852.64
2718,27,152,2023-10-20,1,676.2
2719,27,169,2024-11-12,3,575.37
2720,41,89,2024-05-24,1,92.61
2721,41,153,2024-01-22,3,90.47
2722,45,84,2024-05-28,1,424.73
2723,7,4,2024-06-11,1,52.6
2724,18,82,2024-11-17,5,362.63
2725,2,24,2024-08-14,3,234.55
2726,22,59,2025-03-21,1,418.74
2727,25,155,2023-11-05,2,333.42
2728,14,52,2025-06-13,4,521.32
2729,49,140,2024-07-02,1,33.51
2730,37,176,2024-01-05,5,148.82
2731,10,138,2024-06-14,2,540.18
2732,29,14,2025-05-07,4,776.36
2733,30,142,2025-02-18,5,611.41
2734,5,120,2025-05-14,2,392.38
2735,5,122,2024-07-10,5,365.9
2736,7,169,2025-04-29,2,58.52
2737,37,151,2024-10-13,2,148.45
2738,36,5,2025-01-21,1,563.17
2739,37,58,2024-08-29,1,112.36
2740,27,180,2025-06-02,3,632.98
2741,17,177,2024-10-15,2,412.65
2742,46,136,2024-06-05,3,192.95
2743,27,108,2024-01-04,2,643.54
2744,43,104,2024-08-23,1,197.63
2745,38,162,2024-10-31,1,317.18
2746,13,163,2023-09-10,1,489.93
2747,44,137,2025-08-04,5,401.81
2748,22,48,2024-08-22,4,556.28
2749,19,141,2024-02-29,3,403.94
2750,23,187,2025-02-02,5,381.51
2751,32,123,2024-08-25,2,375.98
2752,30,153,2024-01-21,3,610.54
2753,6,197,2024-01-11,3,204.76
2754,30,178,2024-05-14,2,596.92
2755,43,187,2024-11-14,4,246.35
2756,21,190,2024-05-18,2,279.88
2757,47,167,2025-02-08,2,202.68
2758,11,11,2024-09-29,2,778.09
2759,6,162,2025-05-01,3,176.3
2760,21,94,2023-09-25,5,280.16
2761,38,10,2024-02-08,4,364.99
2762,30,20,2024-06-20,3,601.12
2763,11,178,2023-11-05,3,843.81
2764,29,106,2025-06-19,5,698.26
2765,4,11,2024-03-02,5,85.21
2766,47,80,2023-12-18,2,162.51
2767,48,114,2023-09-25,5,116.54
2768,25,97,2025-01-28,5,310.77
2769,34,71,2024-02-19,4,44.79
2770,19,126,2025-08-20,2,356.43
2771,47,4,2024-04-10,1,217.33
2772,44,142,2025-06-09,3,339.8
2773,20,144,2025-08-24,4,682.49
2774,21,157,2025-05-10,5,290.73
2775,9,17,2023-10-10,1,482.23
2776,30,4,2024-11-05,4,596.5
2777,16,192,2024-01-11,1,544.54
2778,22,91,2025-02-26,5,434.12
2779,22,172,2023-12-01,4,574.65
2780,11,125,2025-06-11,5,805.05
2781,35,125,2024-09-23,3,764.84
2782,40,83,2024-01-08,3,229.97
2783,4,20,2023-11-19,3,74.0
2784,23,183,2024-02-12,2,406.54
2785,26,175,2024-03-22,3,568.04
2786,47,187,2024-10-27,2,203.45
2787,44,119,2024-05-24,3,317.18
2788,47,168,2025-07-12,2,166.13
2789,36,33,2024-08-27,1,552.46
2790,3,3,2024-03-15,5,253.69
2791,17,45,2024-08-15,2,311.56
2792,20,59,2024-07-03,2,687.0
2793,2,187,2025-04-07,3,240.21
2794,31,191,2025-05-15,4,830.24
2795,5,35,2023-11-20,5,361.79
2796,9,75,2024-01-17,4,603.59
2797,20,149,2024-09-14,4,645.05
2798,20,140,2024-06-14,1,473.4
2799,29,29,2025-01-23,3,754.48
2800,26,53,2024-02-22,1,537.38
2801,16,114,2025-03-03,4,685.48
2802,31,56,2024-04-19,4,697.09
2803,24,65,2024-12-20,3,394.9
2804,30,103,2025-06-18,2,573.7
2805,44,189,2025-02-23,4,387.57
2806,26,166,2024-10-10,1,711.77
2807,49,191,2023-12-16,5,37.75
2808,15,157,2025-06-29,4,509.41
2809,26,144,2024-03-18,3,530.12
2810,44,16,2025-06-03,5,385.35
2811,6,56,2025-08-19,4,217.87
2812,22,92,2024-02-28,4,417.43
2813,44,192,2024-12-31,1,345.8
2814,7,118,2023-10-12,4,65.05
2815,7,169,2024-09-25,3,66.14
2816,5,159,2025-03-29,4,405.79
2817,21,170,2024-03-20,5,309.79
2818,16,180,2025-02-28,1,582.3
2819,45,116,2024-04-17,2,511.46
2820,36,10,2024-04-05,2,471.83
2821,33,48,2024-06-11,3,644.89
2822,32,62,2024-03-08,4,521.56
2823,30,179,2024-08-04,4,624.87
2824,25,140,2024-11-21,2,372.71
2825,50,179,2025-06-09,5,140.63
2826,23,166,2024-03-01,2,455.39
2827,26,173,2024-12-24,1,521.58
2828,9,90,2024-11-17,5,659.09
2829,23,73,2025-06-06,4,388.96
2830,41,11,2025-02-22,3,106.18
2831,38,44,2023-11-26,3,431.18
2832,40,163,2025-04-25,5,225.44
2833,33,42,2025-03-30,5,733.83
2834,27,26,2025-08-16,3,709.97
2835,43,50,2025-07-29,1,194.91
2836,31,118,2024-08-28,2,852.17
2837,24,20,2024-02-10,2,490.02
2838,17,92,2024-01-25,4,376.64
2839,3,94,2025-08-13,4,226.89
2840,37,185,2024-12-04,5,127.99
